,gene_name,chr,orientation,start,end,goi,locus_name,tair_name,object_name,relationship,ontology,go_id,tair_id,Aspect,goslim,evidence_code,evidence_description,evidence_with,reference,annotator,date,set
890,Fh5,5,R,22197629,22202110,False,AT5G54650,locus:2172129,AT5G54650,acts upstream of or within,seed morphogenesis,GO:0048317,18546,P,post-embryonic development,IGI,double mutant analysis,AGI_LocusCode:AT1G02580,Publication:501734738|PMID:19783734  ,TAIR,2009-10-29,2
891,Fh5,5,R,22197629,22202110,False,AT5G54650,locus:2172129,AT5G54650,acts upstream of or within,endosperm development,GO:0009960,13684,P,post-embryonic development,IMP,analysis of visible trait,NONE,Publication:501715029|PMID:15765105  ,TAIR,2005-10-07,2
892,Fh5,5,R,22197629,22202110,False,AT5G54650,locus:2172129,AT5G54650,acts upstream of or within,endosperm development,GO:0009960,13684,P,multicellular organism development,IMP,analysis of visible trait,NONE,Publication:501715029|PMID:15765105  ,TAIR,2005-10-07,2
893,Fh5,5,R,22197629,22202110,False,AT5G54650,locus:2172129,AT5G54650,acts upstream of or within,endosperm development,GO:0009960,13684,P,anatomical structure development,IMP,analysis of visible trait,NONE,Publication:501715029|PMID:15765105  ,TAIR,2005-10-07,2
894,WYR,5,F,22586287,22594035,False,AT5G55820,locus:2162202,AT5G55820,acts upstream of or within,seed development,GO:0048316,18540,P,post-embryonic development,IMP,analysis of visible trait,NONE,Publication:501743494|PMID:21752930  ,TAIR,2011-10-14,2
895,WYR,5,F,22586287,22594035,False,AT5G55820,locus:2162202,AT5G55820,acts upstream of or within,seed development,GO:0048316,18540,P,multicellular organism development,IMP,analysis of visible trait,NONE,Publication:501743494|PMID:21752930  ,TAIR,2011-10-14,2
896,WYR,5,F,22586287,22594035,False,AT5G55820,locus:2162202,AT5G55820,acts upstream of or within,seed development,GO:0048316,18540,P,anatomical structure development,IMP,analysis of visible trait,NONE,Publication:501743494|PMID:21752930  ,TAIR,2011-10-14,2
897,GNC,5,R,22989265,22991467,False,AT5G56860,locus:2170277,AT5G56860,involved in,regulation of seed development,GO:0080050,31845,P,multicellular organism development,IMP,none,,Publication:501745720|PMID:22102866  ,,2021-03-31,2
898,GNC,5,R,22989265,22991467,False,AT5G56860,locus:2170277,AT5G56860,involved in,regulation of seed development,GO:0080050,31845,P,anatomical structure development,IMP,none,,Publication:501745720|PMID:22102866  ,,2021-03-31,2
899,GNC,5,R,22989265,22991467,False,AT5G56860,locus:2170277,AT5G56860,involved in,regulation of seed development,GO:0080050,31845,P,post-embryonic development,IMP,none,,Publication:501745720|PMID:22102866  ,,2021-03-31,2
900,AIL5,5,R,23253459,23256450,False,AT5G57390,locus:2173009,AT5G57390,acts upstream of or within,plant organ morphogenesis,GO:1905392,52613,P,multicellular organism development,IMP,none,NONE,Publication:2476|PMID:9636071   ,TIGR,2016-08-29,1
901,AIL5,5,R,23253459,23256450,False,AT5G57390,locus:2173009,AT5G57390,acts upstream of or within,plant organ morphogenesis,GO:1905392,52613,P,anatomical structure development,IMP,none,NONE,Publication:2476|PMID:9636071   ,TIGR,2016-08-29,1
902,TIL,5,R,23500061,23501209,False,AT5G58070,locus:2155831,AT5G58070,involved in,seed maturation,GO:0010431,27133,P,multicellular organism development,IMP,none,,Publication:501756220|PMID:23837879  ,,2021-03-31,2
903,TIL,5,R,23500061,23501209,False,AT5G58070,locus:2155831,AT5G58070,involved in,seed maturation,GO:0010431,27133,P,anatomical structure development,IMP,none,,Publication:501756220|PMID:23837879  ,,2021-03-31,2
904,TIL,5,R,23500061,23501209,False,AT5G58070,locus:2155831,AT5G58070,involved in,seed maturation,GO:0010431,27133,P,post-embryonic development,IMP,none,,Publication:501756220|PMID:23837879  ,,2021-03-31,2
905,MSI1,5,F,23556012,23558245,False,AT5G58230,locus:2161253,AT5G58230,acts upstream of or within,seed development,GO:0048316,18540,P,anatomical structure development,IMP,analysis of visible trait,NONE,Publication:501720566|PMID:17172356  ,TAIR,2007-03-22,2
906,MSI1,5,F,23556012,23558245,False,AT5G58230,locus:2161253,AT5G58230,acts upstream of or within,seed development,GO:0048316,18540,P,multicellular organism development,IMP,analysis of visible trait,NONE,Publication:501720566|PMID:17172356  ,TAIR,2007-03-22,2
907,MSI1,5,F,23556012,23558245,False,AT5G58230,locus:2161253,AT5G58230,acts upstream of or within,seed development,GO:0048316,18540,P,post-embryonic development,IMP,analysis of visible trait,NONE,Publication:501720566|PMID:17172356  ,TAIR,2007-03-22,2
908,SOK5,5,F,24090715,24093168,False,AT5G59790,locus:2168042,AT5G59790,involved in,plant organ morphogenesis,GO:1905392,52613,P,multicellular organism development,IMP,none,,Publication:501783868|PMID:30737509  ,,2021-03-31,1
909,SOK5,5,F,24090715,24093168,False,AT5G59790,locus:2168042,AT5G59790,involved in,plant organ morphogenesis,GO:1905392,52613,P,anatomical structure development,IMP,none,,Publication:501783868|PMID:30737509  ,,2021-03-31,1
910,SIZ1,5,F,24294890,24301147,False,AT5G60410,locus:2175148,AT5G60410,acts upstream of or within,plant ovule development,GO:0048481,19033,P,flower development,IMP,analysis of visible trait,NONE,Publication:501747100|PMID:22253727  ,TAIR,2013-07-22,1
911,SIZ1,5,F,24294890,24301147,False,AT5G60410,locus:2175148,AT5G60410,acts upstream of or within,plant ovule development,GO:0048481,19033,P,anatomical structure development,IMP,analysis of visible trait,NONE,Publication:501747100|PMID:22253727  ,TAIR,2013-07-22,1
912,SIZ1,5,F,24294890,24301147,False,AT5G60410,locus:2175148,AT5G60410,acts upstream of or within,plant ovule development,GO:0048481,19033,P,multicellular organism development,IMP,analysis of visible trait,NONE,Publication:501747100|PMID:22253727  ,TAIR,2013-07-22,1
913,AGL62,5,F,24306294,24307716,False,AT5G60440,locus:2175188,AT5G60440,acts upstream of or within,endosperm development,GO:0009960,13684,P,anatomical structure development,IMP,Functional complementation,NONE,Publication:501724353|PMID:18334668  ,TAIR,2008-04-24,2
914,AGL62,5,F,24306294,24307716,False,AT5G60440,locus:2175188,AT5G60440,acts upstream of or within,endosperm development,GO:0009960,13684,P,multicellular organism development,IMP,Functional complementation,NONE,Publication:501724353|PMID:18334668  ,TAIR,2008-04-24,2
915,AGL62,5,F,24306294,24307716,False,AT5G60440,locus:2175188,AT5G60440,acts upstream of or within,endosperm development,GO:0009960,13684,P,post-embryonic development,IMP,Functional complementation,NONE,Publication:501724353|PMID:18334668  ,TAIR,2008-04-24,2
916,AGL8,5,R,24502482,24506143,False,AT5G60910,locus:2173522,AT5G60910,acts upstream of or within,fruit development,GO:0010154,13859,P,multicellular organism development,IMP,phenotype of allelic variants,NONE,Publication:2492|PMID:9502732   ,TAIR,2003-10-21,1
917,AGL8,5,R,24502482,24506143,False,AT5G60910,locus:2173522,AT5G60910,acts upstream of or within,fruit development,GO:0010154,13859,P,anatomical structure development,IMP,phenotype of allelic variants,NONE,Publication:2492|PMID:9502732   ,TAIR,2003-10-21,1
918,AT5G61730,5,R,24803583,24807898,False,AT5G61730,locus:2159173,AT5G61730,involved in,seed development,GO:0048316,18540,P,anatomical structure development,IMP,none,,Publication:501752878|PMID:23269834  ,,2021-03-31,2
919,AT5G61730,5,R,24803583,24807898,False,AT5G61730,locus:2159173,AT5G61730,acts upstream of or within,seed morphogenesis,GO:0048317,18546,P,post-embryonic development,IMP,biochemical/chemical analysis,NONE,Publication:501752878|PMID:23269834  ,TAIR,2013-01-09,2
920,AT5G61730,5,R,24803583,24807898,False,AT5G61730,locus:2159173,AT5G61730,involved in,seed development,GO:0048316,18540,P,multicellular organism development,IMP,none,,Publication:501752878|PMID:23269834  ,,2021-03-31,2
921,AT5G61730,5,R,24803583,24807898,False,AT5G61730,locus:2159173,AT5G61730,acts upstream of or within,seed morphogenesis,GO:0048317,18546,P,multicellular organism development,IMP,biochemical/chemical analysis,NONE,Publication:501752878|PMID:23269834  ,TAIR,2013-01-09,2
922,AT5G61730,5,R,24803583,24807898,False,AT5G61730,locus:2159173,AT5G61730,acts upstream of or within,seed morphogenesis,GO:0048317,18546,P,anatomical structure development,IMP,biochemical/chemical analysis,NONE,Publication:501752878|PMID:23269834  ,TAIR,2013-01-09,2
923,AT5G61730,5,R,24803583,24807898,False,AT5G61730,locus:2159173,AT5G61730,involved in,seed development,GO:0048316,18540,P,post-embryonic development,IMP,none,,Publication:501752878|PMID:23269834  ,,2021-03-31,2
924,ABCA10,5,F,24808484,24812597,False,AT5G61740,locus:2159183,AT5G61740,acts upstream of or within,endosperm development,GO:0009960,13684,P,anatomical structure development,IMP,analysis of visible trait,,Publication:501797743|PMID:35166840  ,TAIR,2022-02-28,2
925,ABCA10,5,F,24808484,24812597,False,AT5G61740,locus:2159183,AT5G61740,acts upstream of or within,endosperm development,GO:0009960,13684,P,multicellular organism development,IMP,analysis of visible trait,,Publication:501797743|PMID:35166840  ,TAIR,2022-02-28,2
926,ABCA10,5,F,24808484,24812597,False,AT5G61740,locus:2159183,AT5G61740,acts upstream of or within,endosperm development,GO:0009960,13684,P,post-embryonic development,IMP,analysis of visible trait,,Publication:501797743|PMID:35166840  ,TAIR,2022-02-28,2
927,ARF2,5,F,24910358,24915210,False,AT5G62000,locus:2174013,AT5G62000,acts upstream of or within,plant ovule development,GO:0048481,19033,P,flower development,IMP,analysis of visible trait,NONE,Publication:501718269|PMID:16339187  ,TAIR,2006-05-09,1
928,ARF2,5,F,24910358,24915210,False,AT5G62000,locus:2174013,AT5G62000,acts upstream of or within,plant ovule development,GO:0048481,19033,P,anatomical structure development,IMP,analysis of visible trait,NONE,Publication:501718269|PMID:16339187  ,TAIR,2006-05-09,1
929,ARF2,5,F,24910358,24915210,False,AT5G62000,locus:2174013,AT5G62000,acts upstream of or within,plant ovule development,GO:0048481,19033,P,multicellular organism development,IMP,analysis of visible trait,NONE,Publication:501718269|PMID:16339187  ,TAIR,2006-05-09,1
930,SLK2,5,R,24934963,24939109,False,AT5G62090,locus:2174028,AT5G62090,acts upstream of or within,plant ovule development,GO:0048481,19033,P,flower development,IMP,analysis of visible trait,NONE,Publication:501735724|PMID:20007451  ,rfranks,2010-01-26,1
931,SLK2,5,R,24934963,24939109,False,AT5G62090,locus:2174028,AT5G62090,acts upstream of or within,plant ovule development,GO:0048481,19033,P,anatomical structure development,IMP,analysis of visible trait,NONE,Publication:501735724|PMID:20007451  ,rfranks,2010-01-26,1
932,SLK2,5,R,24934963,24939109,False,AT5G62090,locus:2174028,AT5G62090,acts upstream of or within,plant ovule development,GO:0048481,19033,P,multicellular organism development,IMP,analysis of visible trait,NONE,Publication:501735724|PMID:20007451  ,rfranks,2010-01-26,1
933,ERL1,5,F,24996129,25002340,False,AT5G62230,locus:2167948,AT5G62230,acts upstream of or within,plant ovule development,GO:0048481,19033,P,multicellular organism development,IGI,triple mutant analysis,AGI_LocusCode:AT5G07180|AGI_LocusCode:AT2G26330,Publication:501722684|PMID:17652352  ,TAIR,2008-10-03,1
934,ERL1,5,F,24996129,25002340,False,AT5G62230,locus:2167948,AT5G62230,acts upstream of or within,plant ovule development,GO:0048481,19033,P,flower development,IGI,triple mutant analysis,AGI_LocusCode:AT5G07180|AGI_LocusCode:AT2G26330,Publication:501722684|PMID:17652352  ,TAIR,2008-10-03,1
935,ERL1,5,F,24996129,25002340,False,AT5G62230,locus:2167948,AT5G62230,involved in,plant ovule development,GO:0048481,19033,P,flower development,IBA,none,PANTHER:PTN004714031|TAIR:locus:2167948|TAIR:locus:2182855,Communication:501741973,,2024-01-18,1
936,ERL1,5,F,24996129,25002340,False,AT5G62230,locus:2167948,AT5G62230,involved in,plant ovule development,GO:0048481,19033,P,multicellular organism development,IBA,none,PANTHER:PTN004714031|TAIR:locus:2167948|TAIR:locus:2182855,Communication:501741973,,2024-01-18,1
937,ERL1,5,F,24996129,25002340,False,AT5G62230,locus:2167948,AT5G62230,involved in,plant ovule development,GO:0048481,19033,P,anatomical structure development,IBA,none,PANTHER:PTN004714031|TAIR:locus:2167948|TAIR:locus:2182855,Communication:501741973,,2024-01-18,1
938,ERL1,5,F,24996129,25002340,False,AT5G62230,locus:2167948,AT5G62230,acts upstream of or within,plant ovule development,GO:0048481,19033,P,anatomical structure development,IGI,triple mutant analysis,AGI_LocusCode:AT5G07180|AGI_LocusCode:AT2G26330,Publication:501722684|PMID:17652352  ,TAIR,2008-10-03,1
939,ALDH12A1,5,R,25099003,25103298,False,AT5G62530,locus:2154094,AT5G62530,acts upstream of or within,seed development,GO:0048316,18540,P,anatomical structure development,IMP,analysis of visible trait,,Publication:501801647|PMID:36528796  ,cdourmap,2023-02-03,2
940,ALDH12A1,5,R,25099003,25103298,False,AT5G62530,locus:2154094,AT5G62530,acts upstream of or within,seed development,GO:0048316,18540,P,post-embryonic development,IMP,analysis of visible trait,,Publication:501801647|PMID:36528796  ,cdourmap,2023-02-03,2
941,ALDH12A1,5,R,25099003,25103298,False,AT5G62530,locus:2154094,AT5G62530,acts upstream of or within,seed development,GO:0048316,18540,P,multicellular organism development,IMP,analysis of visible trait,,Publication:501801647|PMID:36528796  ,cdourmap,2023-02-03,2
942,HDA6,5,R,25315624,25318347,False,AT5G63110,locus:2162017,AT5G63110,acts upstream of or within,seed maturation,GO:0010431,27133,P,post-embryonic development,IMP,analysis of visible trait,NONE,Publication:501741681|PMID:21330492  ,pjenik,2011-02-22,2
943,HDA6,5,R,25315624,25318347,False,AT5G63110,locus:2162017,AT5G63110,acts upstream of or within,seed maturation,GO:0010431,27133,P,anatomical structure development,IMP,analysis of visible trait,NONE,Publication:501741681|PMID:21330492  ,pjenik,2011-02-22,2
944,HDA6,5,R,25315624,25318347,False,AT5G63110,locus:2162017,AT5G63110,acts upstream of or within,seed maturation,GO:0010431,27133,P,multicellular organism development,IMP,analysis of visible trait,NONE,Publication:501741681|PMID:21330492  ,pjenik,2011-02-22,2
945,ERS,5,R,25629855,25633209,False,AT5G64050,locus:2164381,AT5G64050,acts upstream of or within,plant ovule development,GO:0048481,19033,P,anatomical structure development,IMP,analysis of visible trait,NONE,Publication:501718049|PMID:16297076  ,TAIR,2005-12-19,1
946,ERS,5,R,25629855,25633209,False,AT5G64050,locus:2164381,AT5G64050,acts upstream of or within,plant ovule development,GO:0048481,19033,P,flower development,IMP,analysis of visible trait,NONE,Publication:501718049|PMID:16297076  ,TAIR,2005-12-19,1
947,ERS,5,R,25629855,25633209,False,AT5G64050,locus:2164381,AT5G64050,acts upstream of or within,plant ovule development,GO:0048481,19033,P,multicellular organism development,IMP,analysis of visible trait,NONE,Publication:501718049|PMID:16297076  ,TAIR,2005-12-19,1
948,HB25,5,F,26136094,26137183,False,AT5G65410,locus:2168240,AT5G65410,acts upstream of or within,seed maturation,GO:0010431,27133,P,multicellular organism development,IMP,Analysis of overexpression/ectopic expression phenotype,NONE,Publication:501757908|PMID:24335333  ,rserrano,2014-04-01,2
949,HB25,5,F,26136094,26137183,False,AT5G65410,locus:2168240,AT5G65410,acts upstream of or within,seed maturation,GO:0010431,27133,P,post-embryonic development,IMP,Analysis of overexpression/ectopic expression phenotype,NONE,Publication:501757908|PMID:24335333  ,rserrano,2014-04-01,2
950,HB25,5,F,26136094,26137183,False,AT5G65410,locus:2168240,AT5G65410,acts upstream of or within,seed maturation,GO:0010431,27133,P,anatomical structure development,IMP,Analysis of overexpression/ectopic expression phenotype,NONE,Publication:501757908|PMID:24335333  ,rserrano,2014-04-01,2
951,PSK5,5,F,26351508,26352269,False,AT5G65870,locus:2152084,AT5G65870,acts upstream of or within,plant organ morphogenesis,GO:1905392,52613,P,multicellular organism development,ISS,Sequence similarity (homologue of/most closely related to),Asparagus PSK,Publication:1546030|PMID:11706167  ,TAIR,2016-08-29,1
952,PSK5,5,F,26351508,26352269,False,AT5G65870,locus:2152084,AT5G65870,acts upstream of or within,plant organ morphogenesis,GO:1905392,52613,P,anatomical structure development,ISS,Sequence similarity (homologue of/most closely related to),Asparagus PSK,Publication:1546030|PMID:11706167  ,TAIR,2016-08-29,1
953,MAN7,5,R,26538395,26541036,False,AT5G66460,locus:2154905,AT5G66460,acts upstream of or within,fruit valve development,GO:1990059,45129,P,multicellular organism development,IGI,double mutant analysis,AGI_LocusCode:AT4G39010,Publication:501778439|PMID:29348141  ,TAIR,2018-03-06,1
954,MAN7,5,R,26538395,26541036,False,AT5G66460,locus:2154905,AT5G66460,acts upstream of or within,fruit valve development,GO:1990059,45129,P,post-embryonic development,IGI,double mutant analysis,AGI_LocusCode:AT4G39010,Publication:501778439|PMID:29348141  ,TAIR,2018-03-06,1
955,MAN7,5,R,26538395,26541036,False,AT5G66460,locus:2154905,AT5G66460,acts upstream of or within,fruit valve development,GO:1990059,45129,P,anatomical structure development,IGI,double mutant analysis,AGI_LocusCode:AT4G39010,Publication:501778439|PMID:29348141  ,TAIR,2018-03-06,1
