name	tair_object	p1	p2	x	chr
Gene:1009022087	AT4G17620.2	9821914	9825029	F	4
Gene:6530297438	AT4G17640.2	9825153	9827357	F	4
Gene:2129315	AT4G17640.1	9825197	9827272	F	4
Gene:2129320	AT4G17650.1	9827515	9829659	F	4
Gene:2129325	AT4G17660.1	9831359	9833006	F	4
Gene:2129330	AT4G17670.1	9833661	9834727	R	4
Gene:2129335	AT4G17680.1	9842872	9844095	R	4
Gene:4010712903	AT4G17680.2	9842872	9844265	R	4
Gene:2129385	AT4G17690.1	9846127	9847107	F	4
Gene:3705244	AT4G17695.1	9848032	9850704	R	4
Gene:2129390	AT4G17700.1	9854322	9855745	F	4
Gene:2129395	AT4G17710.1	9856296	9859288	R	4
Gene:1009022264	AT4G17713.1	9859795	9860208	R	4
Gene:1009022210	AT4G17718.1	9861596	9861995	R	4
Gene:2129400	AT4G17720.1	9862446	9864663	R	4
Gene:2129405	AT4G17730.1	9865103	9867022	F	4
Gene:4010712904	AT4G17730.2	9865103	9867022	F	4
Gene:1005714055	AT4G17740.2	9866977	9869752	R	4
Gene:2129410	AT4G17740.1	9866977	9869752	R	4
Gene:2129415	AT4G17750.1	9869818	9871603	R	4
Gene:2129419	AT4G17760.1	9871789	9873373	F	4
Gene:1009022091	AT4G17760.2	9871790	9873398	F	4
Gene:1005714036	AT4G17765.1	9873512	9873583	R	4
Gene:2129424	AT4G17770.1	9876238	9880254	F	4
Gene:2129429	AT4G17780.1	9880259	9881455	R	4
Gene:3705274	AT4G17785.1	9881635	9883432	R	4
Gene:1009022251	AT4G17788.1	9888986	9889066	F	4
Gene:2129484	AT4G17790.1	9891051	9892807	F	4
Gene:2129489	AT4G17800.1	9895290	9896668	R	4
Gene:2129494	AT4G17810.1	9906848	9907657	F	4
Gene:504953279	AT4G17820.1	9909147	9912044	R	4
Gene:6530297439	AT4G17830.2	9915813	9918187	F	4
Gene:3440048	AT4G17830.1	9915831	9918243	F	4
Gene:2140999	AT4G17840.1	9918052	9920475	R	4
Gene:2141009	AT4G17850.1	9922990	9923850	F	4
Gene:2141024	AT4G17860.1	9924698	9926372	R	4
Gene:2141039	AT4G17870.1	9928678	9929518	F	4
Gene:2141054	AT4G17880.1	9933366	9935586	R	4
Gene:2141059	AT4G17890.1	9937022	9939493	F	4
Gene:1009022040	AT4G17890.2	9937024	9939493	F	4
Gene:3706779	AT4G17895.1	9939695	9942772	F	4
Gene:2141069	AT4G17900.1	9945870	9948078	F	4
Gene:4010712905	AT4G17900.2	9945870	9948078	F	4
Gene:4515101877	AT4G17905.1	9948853	9949785	R	4
Gene:4515101878	AT4G17908.1	9950633	9951125	F	4
Gene:2141079	AT4G17910.1	9951173	9953979	R	4
Gene:4515101879	AT4G17914.1	9958159	9958733	F	4
Gene:4515101880	AT4G17915.1	9959013	9960404	R	4
Gene:2141004	AT4G17920.1	9963221	9964090	R	4
Gene:2141014	AT4G17930.1	9964619	9964840	F	4
Gene:2141029	AT4G17940.1	9965742	9966969	F	4
Gene:2141044	AT4G17950.1	9966990	9969232	R	4
Gene:2141049	AT4G17960.1	9970847	9972457	F	4
Gene:2141064	AT4G17970.1	9975408	9977722	F	4
Gene:1005713836	AT4G17975.1	9978106	9978177	R	4
Gene:2141074	AT4G17980.1	9978850	9980038	R	4
Gene:2141084	AT4G17990.1	9984386	9985805	R	4
Gene:4515101881	AT4G17998.1	9989476	9989613	R	4
Gene:2141089	AT4G18000.1	9989753	9990136	R	4
Gene:2141094	AT4G18010.1	9991012	9994420	R	4
Gene:1005713837	AT4G18010.2	9991064	9994211	R	4
Gene:6530297440	AT4G18020.6	10003261	10007626	R	4
Gene:2141019	AT4G18020.1	10003291	10007443	R	4
Gene:1005713839	AT4G18020.2	10003291	10007491	R	4
Gene:1005713838	AT4G18020.3	10003352	10007491	R	4
Gene:4010712906	AT4G18020.4	10003975	10007491	R	4
Gene:5019474405	AT4G18020.5	10003975	10007443	R	4
Gene:2141034	AT4G18030.1	10012361	10015815	R	4
Gene:2117646	AT4G18040.1	10016567	10018228	R	4
Gene:2117655	AT4G18050.1	10022205	10027415	F	4
Gene:2117665	AT4G18060.1	10027480	10029899	R	4
Gene:2117675	AT4G18070.1	10030632	10032963	F	4
Gene:1009022038	AT4G18070.4	10030663	10032935	F	4
Gene:1009022039	AT4G18070.3	10030697	10032930	F	4
Gene:1005714293	AT4G18070.2	10031118	10032963	F	4
Gene:2117685	AT4G18080.1	10033210	10033935	R	4
Gene:2117690	AT4G18090.1	10034011	10034847	R	4
Gene:2117695	AT4G18100.1	10035485	10036541	R	4
Gene:2117700	AT4G18110.1	10037077	10037718	R	4
Gene:2117705	AT4G18120.1	10038126	10042248	F	4
Gene:4515101882	AT4G18120.2	10038415	10042248	F	4
Gene:2117651	AT4G18130.1	10042137	10046082	R	4
Gene:2117660	AT4G18140.1	10046575	10049394	R	4
Gene:1009022035	AT4G18140.2	10046575	10049438	R	4
Gene:6530297441	AT4G18140.3	10047046	10049438	R	4
Gene:2117670	AT4G18150.1	10050211	10054031	F	4
Gene:2117680	AT4G18160.1	10055696	10057736	F	4
Gene:3440260	AT4G18170.1	10061373	10062841	F	4
Gene:3440264	AT4G18180.1	10065626	10067317	F	4
Gene:3440268	AT4G18190.1	10067810	10069338	F	4
Gene:1009022272	AT4G18195.1	10069694	10071115	F	4
Gene:1009022242	AT4G18197.1	10071634	10073236	F	4
Gene:1009022261	AT4G18205.1	10073758	10075271	F	4
Gene:2141906	AT4G18210.1	10076079	10077748	F	4
Gene:2141915	AT4G18220.1	10078768	10080109	F	4
Gene:2141925	AT4G18230.1	10080352	10081939	R	4
Gene:2141935	AT4G18240.1	10082108	10087203	F	4
Gene:2141861	AT4G18250.1	10087343	10091963	R	4
Gene:1005713825	AT4G18255.1	10093067	10093146	R	4
Gene:2141881	AT4G18260.1	10093524	10097503	R	4
Gene:2141891	AT4G18270.1	10099208	10101897	R	4
Gene:2141901	AT4G18280.1	10103996	10104733	F	4
Gene:4515101883	AT4G18282.1	10107585	10107749	F	4
Gene:2141911	AT4G18290.1	10115418	10118599	F	4
Gene:2141920	AT4G18300.1	10118852	10120981	F	4
Gene:2141930	AT4G18310.1	10122075	10122990	F	4
Gene:5019474406	AT4G18320.2	10124521	10125978	F	4
Gene:2141940	AT4G18320.1	10124646	10125978	F	4
Gene:2141856	AT4G18330.1	10126579	10128734	F	4
Gene:1006229051	AT4G18330.2	10126579	10128734	F	4
Gene:504953069	AT4G18335.1	10128869	10129363	F	4
Gene:2141866	AT4G18340.1	10130050	10132061	R	4
Gene:2124488	AT4G18350.1	10142650	10144445	F	4
Gene:4010712907	AT4G18360.2	10145919	10148682	R	4
Gene:2124498	AT4G18360.1	10145919	10148682	R	4
Gene:2124508	AT4G18370.1	10149129	10151218	F	4
Gene:504953336	AT4G18372.1	10151116	10152120	R	4
Gene:1005714162	AT4G18375.2	10152486	10155293	F	4
Gene:2831363	AT4G18375.1	10152486	10155156	F	4
Gene:2124523	AT4G18380.1	10157887	10159748	F	4
Gene:6530297442	AT4G18380.2	10157887	10159748	F	4
Gene:2124538	AT4G18390.1	10162953	10165562	R	4
Gene:4010712908	AT4G18390.2	10162979	10165546	R	4
Gene:3704448	AT4G18395.1	10169444	10169930	F	4
Gene:2124552	AT4G18400.1	10169866	10171257	R	4
Gene:2124562	AT4G18410.1	10171927	10174176	F	4
Gene:2124577	AT4G18420.1	10174411	10174960	R	4
Gene:5019474407	AT4G18422.1	10176150	10176590	R	4
Gene:3704462	AT4G18425.1	10181334	10182140	R	4
Gene:2124592	AT4G18430.1	10183717	10185280	R	4
Gene:2124493	AT4G18440.1	10186131	10188909	R	4
Gene:2124503	AT4G18450.1	10190250	10191161	R	4
Gene:2124533	AT4G18470.1	10192909	10195662	F	4
Gene:2124518	AT4G18460.1	10195537	10196796	R	4
Gene:3704435	AT4G18465.1	10197056	10201611	F	4
Gene:2124548	AT4G18480.1	10201672	10203469	R	4
Gene:2124557	AT4G18490.1	10203598	10208197	F	4
Gene:4515101884	AT4G18490.2	10203598	10208197	F	4
Gene:2124572	AT4G18500.1	10209148	10209411	R	4
Gene:1009022270	AT4G18501.1	10209174	10209733	F	4
Gene:2124587	AT4G18510.1	10211869	10212421	F	4
Gene:2124602	AT4G18520.1	10215120	10217204	R	4
Gene:2124607	AT4G18530.1	10217338	10220500	F	4
Gene:2124513	AT4G18540.1	10221203	10223028	R	4
Gene:2124528	AT4G18550.1	10224921	10226862	R	4
Gene:2831358	AT4G18570.1	10231218	10234693	F	4
Gene:1006228857	AT4G18580.2	10234667	10236026	R	4
Gene:2124567	AT4G18580.1	10234667	10236045	R	4
Gene:2124582	AT4G18590.1	10236225	10237185	F	4
Gene:3704456	AT4G18593.1	10237572	10238836	F	4
Gene:3704471	AT4G18596.1	10239017	10239851	F	4
Gene:2124597	AT4G18600.1	10239881	10247372	R	4
Gene:2124066	AT4G18610.1	10250698	10251542	F	4
Gene:2124076	AT4G18620.1	10254359	10254853	F	4
Gene:2124086	AT4G18630.1	10257078	10258943	F	4
Gene:2124101	AT4G18640.1	10259678	10263764	F	4
Gene:2124116	AT4G18650.1	10263969	10265439	R	4
Gene:2124131	AT4G18660.1	10273480	10274872	F	4
Gene:2124141	AT4G18670.1	10275462	10278491	R	4
Gene:2124151	AT4G18680.1	10281033	10281740	F	4
Gene:2124156	AT4G18690.1	10282762	10283803	F	4
Gene:4515101885	AT4G18692.1	10284401	10284667	F	4
Gene:2124071	AT4G18700.1	10288798	10290850	R	4
Gene:2124081	AT4G18710.1	10296273	10299362	F	4
Gene:6530297443	AT4G18710.2	10296273	10301228	F	4
Gene:2124096	AT4G18720.1	10299945	10301228	F	4
Gene:1005714167	AT4G18725.1	10302001	10302073	F	4
Gene:2124111	AT4G18730.1	10302163	10303382	F	4
Gene:1006227855	AT4G18740.2	10303414	10304572	R	4
Gene:2124126	AT4G18740.1	10303457	10304572	R	4
Gene:6530297444	AT4G18740.3	10303512	10304576	R	4
Gene:2124136	AT4G18750.1	10304850	10307570	F	4
Gene:2124146	AT4G18760.1	10308163	10309458	R	4
Gene:2124161	AT4G18770.1	10311030	10313104	F	4
Gene:2124166	AT4G18780.1	10312624	10316790	R	4
Gene:2124171	AT4G18790.1	10317785	10319660	R	4
Gene:2124091	AT4G18800.1	10319862	10321551	R	4
Gene:6530297445	AT4G18810.2	10322156	10325816	R	4
Gene:2124106	AT4G18810.1	10322438	10325770	R	4
Gene:1005714168	AT4G18815.1	10325965	10326036	R	4
Gene:2124121	AT4G18820.1	10330371	10334268	F	4
Gene:1009022211	AT4G18823.1	10334911	10335282	R	4
Gene:2117078	AT4G18830.1	10337205	10338612	F	4
Gene:2117083	AT4G18840.1	10338719	10340356	R	4
Gene:2117093	AT4G18850.1	10342063	10342242	R	4
Gene:2117108	AT4G18860.1	10344687	10345588	F	4
Gene:2117123	AT4G18870.1	10346168	10347228	F	4
Gene:2117138	AT4G18880.1	10347582	10349562	R	4
Gene:2117153	AT4G18890.1	10352622	10355555	F	4
Gene:2117168	AT4G18900.1	10356465	10359078	F	4
Gene:6530297446	AT4G18905.2	10359896	10363240	F	4
Gene:3703404	AT4G18905.1	10359905	10363285	F	4
Gene:2117183	AT4G18910.1	10366059	10368381	F	4
Gene:2117088	AT4G18920.1	10368755	10370212	F	4
Gene:2117098	AT4G18930.1	10370704	10372045	F	4
Gene:2117113	AT4G18940.1	10372732	10373612	F	4
Gene:2117128	AT4G18950.1	10375364	10378390	F	4
Gene:2117143	AT4G18960.1	10382856	10388539	F	4
Gene:6530297447	AT4G18960.2	10382856	10388539	F	4
Gene:6530297448	AT4G18970.2	10388722	10390991	R	4
Gene:2117158	AT4G18970.1	10389111	10390917	R	4
Gene:1009022044	AT4G18975.2	10391965	10393893	R	4
Gene:3703386	AT4G18975.1	10391965	10393700	R	4
Gene:4515101886	AT4G18975.3	10391965	10393884	R	4
Gene:6530297449	AT4G18975.4	10392024	10393991	R	4
Gene:2117173	AT4G18980.1	10398918	10399512	F	4
Gene:2117188	AT4G18990.1	10401910	10404248	R	4
Gene:2117198	AT4G19000.1	10405503	10407339	F	4
Gene:504953398	AT4G19003.1	10407440	10409012	R	4
Gene:1006228778	AT4G19003.2	10407440	10408947	R	4
Gene:504953399	AT4G19006.1	10409183	10411465	R	4
Gene:2117208	AT4G19010.1	10411490	10414249	R	4
Gene:2117103	AT4G19020.1	10414526	10421209	F	4
Gene:2117118	AT4G19030.1	10421525	10423487	R	4
Gene:1009022228	AT4G19035.1	10427807	10428516	R	4
Gene:1009022269	AT4G19038.1	10430009	10430998	R	4
Gene:2117133	AT4G19040.1	10431520	10437431	R	4
Gene:4515101887	AT4G19040.2	10431520	10437425	R	4
Gene:6530297450	AT4G19040.3	10431654	10437431	R	4
Gene:5019474408	AT4G19045.1	10438024	10439900	R	4
Gene:3439536	AT4G19050.1	10439984	10444121	R	4
Gene:3439540	AT4G19060.1	10444916	10446300	R	4
Gene:3439524	AT4G19070.1	10446340	10448190	R	4
Gene:3439528	AT4G19080.1	10448813	10449796	R	4
Gene:3439532	AT4G19090.1	10449900	10452757	F	4
Gene:3706126	AT4G19095.1	10452889	10453521	R	4
Gene:1006227926	AT4G19100.1	10453415	10454359	F	4
Gene:4010712909	AT4G19110.3	10454497	10457148	R	4
Gene:4515101888	AT4G19112.1	10454528	10459328	R	4
Gene:1005713964	AT4G19110.2	10454529	10459298	R	4
Gene:2134745	AT4G19110.1	10454529	10459328	R	4
Gene:2134755	AT4G19120.1	10460295	10464174	R	4
Gene:1005713965	AT4G19120.2	10460295	10463102	R	4
Gene:2134765	AT4G19130.1	10466477	10469092	R	4
Gene:2134775	AT4G19140.1	10469664	10471390	F	4
Gene:2134785	AT4G19150.1	10471331	10472742	R	4
Gene:4515101889	AT4G19150.2	10471399	10472726	R	4
Gene:1006228959	AT4G19160.3	10477296	10480139	F	4
Gene:1006228960	AT4G19160.2	10477306	10480141	F	4
Gene:2134790	AT4G19160.1	10477306	10480120	F	4
Gene:2134795	AT4G19170.1	10481786	10483857	F	4
Gene:2134730	AT4G19180.1	10485325	10488413	R	4
Gene:3706118	AT4G19185.1	10489042	10491671	R	4
Gene:2134740	AT4G19190.1	10493247	10496160	F	4
Gene:4515101890	AT4G19191.1	10496228	10498192	F	4
Gene:2134750	AT4G19200.1	10498876	10500722	F	4
Gene:2134760	AT4G19210.1	10501200	10505217	F	4
Gene:2134770	AT4G19220.1	10505266	10508121	R	4
Gene:1006228961	AT4G19230.2	10521379	10523961	F	4
Gene:2134780	AT4G19230.1	10521379	10523961	F	4
Gene:5019474409	AT4G19239.1	10527516	10527776	R	4
Gene:2140330	AT4G19240.1	10527800	10529092	R	4
Gene:2140340	AT4G19250.1	10531504	10532190	F	4
Gene:2140350	AT4G19260.1	10533296	10536262	F	4
Gene:2140365	AT4G19270.1	10537555	10538021	R	4
Gene:2140380	AT4G19280.1	10540040	10541502	R	4
Gene:2140395	AT4G19290.1	10541543	10541967	R	4
Gene:2140405	AT4G19300.1	10542695	10543703	R	4
Gene:504953089	AT4G19305.1	10545252	10545710	F	4
Gene:2140415	AT4G19310.1	10547772	10549252	R	4
Gene:2140425	AT4G19320.1	10549348	10552972	R	4
Gene:2140335	AT4G19330.1	10554982	10558675	F	4
Gene:2140345	AT4G19340.1	10559610	10560884	F	4
Gene:2140360	AT4G19350.1	10562023	10563757	R	4
Gene:4515101891	AT4G19360.2	10564159	10565437	F	4
Gene:2140375	AT4G19360.1	10564159	10565406	F	4
Gene:2140390	AT4G19370.1	10566150	10567838	R	4
Gene:2140400	AT4G19380.1	10568365	10572412	R	4
Gene:2140410	AT4G19390.1	10574768	10576428	R	4
Gene:1009022212	AT4G19395.1	10578652	10578755	F	4
Gene:2140420	AT4G19400.1	10580827	10581989	R	4
Gene:6530297451	AT4G19410.2	10580893	10585861	R	4
Gene:2140430	AT4G19410.1	10582021	10585758	R	4
Gene:2140435	AT4G19420.1	10587166	10590588	R	4
Gene:1006229030	AT4G19420.2	10587214	10589614	R	4
Gene:2140355	AT4G19430.1	10598445	10599151	R	4
Gene:6530297452	AT4G19440.2	10600788	10604520	R	4
Gene:2140370	AT4G19440.1	10600790	10604520	R	4
Gene:2140385	AT4G19450.1	10606453	10609335	F	4
Gene:4515101892	AT4G19452.1	10609555	10610200	R	4
Gene:3439984	AT4G19460.1	10610309	10612005	R	4
Gene:2122924	AT4G19470.1	10612993	10614339	R	4
Gene:2122934	AT4G19480.1	10614780	10615316	R	4
Gene:1005714184	AT4G19490.2	10615796	10623521	F	4
Gene:2122944	AT4G19490.1	10615796	10623521	F	4
Gene:2122954	AT4G19500.1	10625659	10630395	F	4
Gene:6530297453	AT4G19500.2	10625659	10631570	F	4
Gene:2122964	AT4G19510.1	10633685	10639001	F	4
Gene:1005714183	AT4G19510.2	10633705	10638164	F	4
Gene:2122979	AT4G19520.1	10639269	10647079	R	4
Gene:2122984	AT4G19530.1	10651744	10657282	F	4
Gene:2122994	AT4G19540.1	10657383	10659233	F	4
Gene:6530297454	AT4G19550.2	10659253	10661311	R	4
Gene:2122929	AT4G19550.1	10659381	10661222	R	4
Gene:2122939	AT4G19560.1	10661428	10664716	F	4
Gene:2122949	AT4G19570.1	10665294	10667318	F	4
Gene:2122959	AT4G19580.1	10668367	10669452	F	4
Gene:2122969	AT4G19590.1	10671199	10672290	F	4
Gene:2122974	AT4G19600.1	10672765	10676735	F	4
Gene:2122989	AT4G19610.1	10677229	10681771	F	4
Gene:2122999	AT4G19620.1	10682433	10682844	R	4
Gene:2123004	AT4G19630.1	10683936	10684683	R	4
Gene:4515101894	AT4G19633.1	10685517	10685997	R	4
Gene:2123009	AT4G19640.1	10687198	10689617	R	4
Gene:504953346	AT4G19645.1	10689846	10691550	R	4
Gene:1005714182	AT4G19645.2	10689846	10691724	R	4
Gene:2133919	AT4G19650.1	10691674	10695701	F	4
Gene:2133924	AT4G19660.1	10696266	10698243	R	4
Gene:2133934	AT4G19670.1	10699238	10701452	R	4
Gene:4010712910	AT4G19670.2	10699238	10702040	R	4
Gene:2133949	AT4G19680.1	10703362	10704816	F	4
Gene:1009022161	AT4G19680.2	10703376	10704801	F	4
Gene:2133964	AT4G19690.1	10707426	10708159	F	4
Gene:1005027765	AT4G19690.2	10707446	10709015	F	4
Gene:2133989	AT4G19700.1	10713561	10714707	R	4
Gene:2133994	AT4G19710.1	10724855	10729665	F	4
Gene:1006228954	AT4G19710.2	10724855	10729768	F	4
Gene:2134009	AT4G19720.1	10730363	10731750	R	4
Gene:2134019	AT4G19730.1	10733864	10734975	R	4
Gene:2133929	AT4G19740.1	10739567	10740620	R	4
Gene:2133939	AT4G19750.1	10745682	10747127	R	4
Gene:2133954	AT4G19760.1	10750381	10752028	F	4
Gene:2133969	AT4G19770.1	10753310	10754181	R	4
Gene:2133979	AT4G19780.1	10755050	10755970	R	4
Gene:2133999	AT4G19790.1	10755966	10756808	F	4
Gene:2134014	AT4G19800.1	10760830	10762104	R	4
Gene:2134024	AT4G19810.1	10763934	10765753	R	4
Gene:2134029	AT4G19820.1	10767436	10768614	R	4
Gene:4515101895	AT4G19829.1	10772133	10772270	R	4
Gene:2134034	AT4G19830.1	10772402	10774023	R	4
Gene:2133944	AT4G19840.1	10774273	10775901	F	4
Gene:5019474410	AT4G19850.2	10776657	10777588	F	4
Gene:2133959	AT4G19850.1	10776925	10777509	F	4
Gene:2133974	AT4G19860.1	10777512	10780461	R	4
Gene:1005713975	AT4G19865.1	10780956	10782365	R	4
Gene:1005713976	AT4G19870.2	10782632	10784263	R	4
Gene:2133984	AT4G19870.1	10782871	10784256	R	4
Gene:2134004	AT4G19880.1	10784391	10786556	R	4
Gene:1009022140	AT4G19880.2	10784391	10786423	R	4
Gene:1009022141	AT4G19880.3	10784391	10786439	R	4
Gene:6530297455	AT4G19890.1	10786948	10789053	R	4
Gene:2119751	AT4G19900.1	10789096	10791433	R	4
Gene:4515101896	AT4G19902.1	10791822	10791972	R	4
Gene:1009022284	AT4G19905.1	10794165	10794758	R	4
Gene:1006227849	AT4G19910.1	10795869	10796687	R	4
Gene:2119761	AT4G19920.1	10797217	10798388	R	4
Gene:1006227850	AT4G19925.1	10799875	10800726	R	4
Gene:2119771	AT4G19930.1	10803558	10804853	F	4
Gene:2119786	AT4G19940.1	10806195	10807532	F	4
Gene:2119806	AT4G19950.1	10809877	10811084	F	4
Gene:2119811	AT4G19960.1	10813548	10817070	F	4
Gene:6530297456	AT4G19960.2	10813548	10817070	F	4
Gene:2119826	AT4G19970.1	10818242	10825381	F	4
Gene:2119726	AT4G19980.1	10828153	10828536	R	4
Gene:3703851	AT4G19985.1	10830237	10832094	R	4
Gene:6530297457	AT4G19990.2	10832303	10835698	F	4
Gene:2119736	AT4G19990.1	10832848	10835700	F	4
Gene:2119756	AT4G20000.1	10838310	10839142	F	4
Gene:4515101897	AT4G20006.1	10840974	10841096	R	4
Gene:1009022144	AT4G20010.2	10841983	10844124	F	4
Gene:2119766	AT4G20010.1	10841983	10844124	F	4
Gene:1006228810	AT4G20020.2	10844131	10846147	R	4
Gene:2119781	AT4G20020.1	10844402	10846147	R	4
Gene:2119796	AT4G20030.1	10846315	10847392	F	4
Gene:2119816	AT4G20040.1	10847299	10849115	R	4
Gene:2119831	AT4G20050.1	10849782	10853346	R	4
Gene:4010712911	AT4G20050.2	10849782	10852137	R	4
Gene:2119721	AT4G20060.1	10854790	10859330	R	4
Gene:2119731	AT4G20070.1	10861455	10864696	F	4
Gene:2119741	AT4G20080.1	10865295	10867619	F	4
Gene:2119746	AT4G20090.1	10868400	10870382	R	4
Gene:504953376	AT4G20095.1	10871643	10873615	R	4
Gene:4515101899	AT4G20095.3	10871643	10873615	R	4
Gene:4515101898	AT4G20095.2	10871643	10873615	R	4
Gene:3438599	AT4G20100.1	10873999	10874865	R	4
Gene:6530297458	AT4G20110.2	10875233	10878729	F	4
Gene:3438603	AT4G20110.1	10875289	10878730	F	4
Gene:1005714248	AT4G20115.1	10878724	10878797	R	4
Gene:3438611	AT4G20130.1	10878887	10881945	F	4
Gene:2120361	AT4G20140.1	10884197	10888270	F	4
Gene:2120366	AT4G20150.1	10888262	10889597	R	4
Gene:2120376	AT4G20160.1	10890983	10894971	F	4
Gene:2120386	AT4G20170.1	10896679	10899141	F	4
Gene:2120396	AT4G20180.1	10901103	10904404	F	4
Gene:2120406	AT4G20190.1	10906508	10907677	R	4
Gene:2120416	AT4G20200.1	10908672	10911151	R	4
Gene:2120336	AT4G20210.1	10913613	10918282	R	4
Gene:2120346	AT4G20220.1	10918676	10922396	F	4
Gene:2120371	AT4G20230.1	10924121	10926758	R	4
Gene:1009022204	AT4G20235.1	10929146	10931277	R	4
Gene:2120381	AT4G20240.1	10931493	10934212	R	4
Gene:2120391	AT4G20250.1	10937990	10940528	R	4
Gene:2120401	AT4G20260.1	10940746	10943495	F	4
Gene:1005714214	AT4G20260.2	10940746	10943561	F	4
Gene:1009022138	AT4G20260.3	10940746	10943502	F	4
Gene:1009022139	AT4G20260.4	10940746	10943502	F	4
Gene:6530297459	AT4G20260.5	10940746	10943495	F	4
Gene:6530297460	AT4G20260.6	10940746	10943495	F	4
Gene:2120411	AT4G20270.1	10949661	10953083	F	4
Gene:2120421	AT4G20280.1	10953547	10954974	F	4
Gene:2120331	AT4G20290.1	10955159	10955584	R	4
Gene:1005714215	AT4G20300.2	10955438	10959213	F	4
Gene:2120341	AT4G20300.1	10955461	10958479	F	4
Gene:5019474412	AT4G20310.3	10961612	10964056	F	4
Gene:2120351	AT4G20310.1	10961614	10963948	F	4
Gene:5019474411	AT4G20310.2	10961614	10963948	F	4
Gene:4010712912	AT4G20320.2	10974463	10979464	F	4
Gene:2120356	AT4G20320.1	10974579	10979464	F	4
Gene:4010712913	AT4G20325.1	10979741	10982646	F	4
Gene:4515101900	AT4G20325.2	10979741	10981832	F	4
Gene:2128579	AT4G20330.1	10982517	10984521	R	4
Gene:2128589	AT4G20340.1	10984707	10987748	F	4
Gene:6530297461	AT4G20350.2	10988037	10989890	F	4
Gene:2128599	AT4G20350.1	10988394	10989840	F	4
Gene:2128614	AT4G20360.1	10989952	10991709	F	4
Gene:4010712914	AT4G20362.1	10991615	10992159	R	4
Gene:1006227858	AT4G20365.1	10993391	10998715	F	4
Gene:2128629	AT4G20370.1	11000771	11002996	R	4
Gene:1009022136	AT4G20380.6	11004517	11006788	F	4
Gene:2128638	AT4G20380.1	11004517	11006788	F	4
Gene:5019474413	AT4G20380.8	11004517	11006788	F	4
Gene:1005714071	AT4G20380.3	11004543	11006788	F	4
Gene:4010712915	AT4G20380.7	11004547	11006788	F	4
Gene:1009022135	AT4G20380.5	11004594	11006788	F	4
Gene:1009022134	AT4G20380.4	11004608	11006788	F	4
Gene:1005027772	AT4G20380.2	11004614	11006788	F	4
Gene:2128648	AT4G20390.1	11007035	11008066	F	4
Gene:2128658	AT4G20400.1	11008666	11013842	F	4
Gene:1009022137	AT4G20400.2	11009693	11013860	F	4
Gene:2128668	AT4G20410.1	11013895	11016576	R	4
Gene:2128584	AT4G20420.1	11016970	11017623	F	4
Gene:6530297462	AT4G20430.2	11017629	11021272	R	4
Gene:2128594	AT4G20430.1	11017656	11021280	R	4
Gene:1009022164	AT4G20440.3	11022075	11023755	R	4
Gene:2128609	AT4G20440.1	11022142	11023752	R	4
Gene:5019474414	AT4G20440.4	11022313	11023736	R	4
Gene:1005714072	AT4G20440.2	11022536	11023748	R	4
Gene:2128624	AT4G20450.1	11024054	11029008	R	4
Gene:2128633	AT4G20460.1	11029736	11032677	R	4
Gene:2128643	AT4G20470.1	11032332	11032754	R	4
Gene:2128653	AT4G20480.1	11034272	11035874	R	4
Gene:2128663	AT4G20490.1	11036683	11039991	F	4
Gene:2128673	AT4G20500.1	11040459	11041007	R	4
Gene:2128678	AT4G20510.1	11041657	11044799	F	4
Gene:2128604	AT4G20520.1	11045912	11047716	F	4
Gene:2128619	AT4G20530.1	11048627	11050975	F	4
Gene:2831479	AT4G20540.1	11051886	11054234	F	4
Gene:2831489	AT4G20550.1	11055145	11057493	F	4
Gene:2831499	AT4G20560.1	11058404	11060752	F	4
Gene:2831509	AT4G20570.1	11061663	11064011	F	4
Gene:2831514	AT4G20580.1	11064922	11067270	F	4
Gene:2831519	AT4G20590.1	11068181	11070529	F	4
Gene:2831524	AT4G20600.1	11071440	11073788	F	4
Gene:2831529	AT4G20610.1	11074699	11077047	F	4
Gene:2831474	AT4G20620.1	11077958	11080306	F	4
Gene:2831484	AT4G20630.1	11082804	11085152	F	4
Gene:2831494	AT4G20640.1	11086063	11088411	F	4
Gene:2831504	AT4G20650.1	11089322	11091671	F	4
Gene:2121463	AT4G20670.1	11092539	11093621	F	4
Gene:2121473	AT4G20680.1	11095027	11096307	F	4
Gene:2121483	AT4G20690.1	11097242	11098024	R	4
Gene:2121493	AT4G20700.1	11098270	11100055	F	4
Gene:2121503	AT4G20710.1	11100924	11101989	F	4
Gene:504953361	AT4G20715.1	11103377	11104170	R	4
